order_id,order_date,customer_id,customer_segment,category,product_name,region,channel,payment_method,unit_price,quantity,discount_pct,revenue,shipping_status,rating,return_flag,month,quarter,year,profit
ORD103908,2023-09-12,CUST6041,At-Risk,Electronics,Electronics Product 20,Central,Marketplace,Wallet,1629.79,2,10,2933.62,Delivered,4.9,0,9,3,2023,528.0516
ORD103909,2024-03-02,CUST6423,At-Risk,Beauty,Beauty Product 8,South,Mobile App,Net Banking,585.23,1,25,438.92,Delivered,4.7,0,3,1,2024,87.784
ORD103910,2023-11-24,CUST2560,Returning,Electronics,Electronics Product 40,West,Website,Net Banking,68829.26,1,10,61946.33,Delivered,3.4,0,11,4,2023,21681.2155
ORD103911,2023-10-05,CUST2142,New,Clothing,Clothing Product 26,West,Website,Net Banking,1403.85,1,15,1193.27,Processing,3.0,0,10,4,2023,131.2597
ORD103912,2023-03-21,CUST1249,Returning,Beauty,Beauty Product 29,East,Website,Credit Card,650.26,1,20,520.21,Returned,3.8,0,3,1,2023,88.43570000000001
ORD103913,2024-08-08,CUST1523,Returning,Electronics,Electronics Product 34,Central,Mobile App,Debit Card,37231.82,5,0,186159.1,Shipped,5.0,0,8,3,2024,68878.867
ORD103914,2024-01-17,CUST1652,New,Clothing,Clothing Product 39,West,Marketplace,UPI,4527.5,5,0,22637.5,Cancelled,4.5,0,1,1,2024,6564.875
ORD103915,2023-05-03,CUST7910,VIP,Home & Kitchen,Home & Kitchen Product 28,West,Social Media,UPI,1129.49,1,5,1073.02,Delivered,4.6,0,5,2,2023,182.41340000000002
ORD103916,2024-05-29,CUST1760,VIP,Sports,Sports Product 16,South,Marketplace,Net Banking,7848.67,2,5,14912.47,Shipped,4.7,0,5,2,2024,2535.1199
ORD103917,2024-11-20,CUST6835,VIP,Automotive,Automotive Product 47,Central,Mobile App,Credit Card,47383.61,1,15,40276.07,Cancelled,4.3,0,11,4,2024,14499.385199999999
ORD103918,2023-02-23,CUST5002,New,Books,Books Product 1,West,Social Media,Net Banking,453.92,2,5,862.45,Cancelled,4.1,0,2,1,2023,319.10650000000004
ORD103919,2023-07-03,CUST1092,VIP,Beauty,Beauty Product 4,East,Social Media,Wallet,791.92,3,10,2138.18,Shipped,4.5,0,7,3,2023,384.87239999999997
ORD103920,2023-08-17,CUST9863,At-Risk,Electronics,Electronics Product 37,North,Mobile App,UPI,50363.48,4,5,191381.22,Processing,3.6,0,8,3,2023,44017.6806
ORD103921,2024-06-12,CUST7783,New,Electronics,Electronics Product 14,West,Marketplace,UPI,27203.15,1,0,27203.15,Cancelled,2.9,1,6,2,2024,9521.102499999999
ORD103922,2023-02-17,CUST9362,VIP,Books,Books Product 23,East,Mobile App,UPI,604.83,3,10,1633.04,Processing,4.6,0,2,1,2023,538.9032
ORD103923,2024-02-15,CUST5149,Returning,Books,Books Product 48,East,Website,Net Banking,117.72,1,15,100.06,Processing,5.0,0,2,1,2024,34.0204
ORD103924,2023-03-12,CUST4980,New,Sports,Sports Product 33,East,Website,Wallet,9034.4,5,0,45172.0,Cancelled,3.1,0,3,1,2023,11744.720000000001
ORD103925,2024-04-21,CUST1228,At-Risk,Home & Kitchen,Home & Kitchen Product 12,West,Marketplace,Net Banking,12698.31,1,10,11428.48,Delivered,4.7,1,4,2,2024,4228.5376
ORD103926,2023-10-17,CUST3481,Returning,Books,Books Product 4,East,Social Media,UPI,521.16,2,10,938.09,Delivered,5.0,0,10,4,2023,187.61800000000002
ORD103927,2023-11-15,CUST2911,VIP,Sports,Sports Product 8,West,Website,UPI,6041.01,2,0,12082.02,Shipped,4.0,0,11,4,2023,1812.303
ORD103928,2023-12-02,CUST2448,VIP,Home & Kitchen,Home & Kitchen Product 26,South,Social Media,Wallet,2668.14,2,0,5336.28,Returned,3.3,1,12,4,2023,1654.2468
ORD103929,2023-03-30,CUST7291,VIP,Beauty,Beauty Product 13,West,Social Media,Wallet,1709.3,1,25,1281.97,Returned,4.1,0,3,1,2023,333.3122
ORD103930,2024-07-20,CUST7432,New,Books,Books Product 3,West,Social Media,Debit Card,322.29,4,0,1289.16,Delivered,3.6,0,7,3,2024,464.0976
ORD103931,2024-04-12,CUST8275,VIP,Home & Kitchen,Home & Kitchen Product 6,West,Website,UPI,1937.08,1,0,1937.08,Shipped,3.5,0,4,2,2024,232.44959999999998
ORD103932,2023-01-09,CUST4603,VIP,Books,Books Product 49,East,Website,UPI,145.59,2,0,291.18,Returned,4.3,1,1,1,2023,101.913
ORD103933,2024-01-13,CUST3229,Returning,Electronics,Electronics Product 48,East,Social Media,Credit Card,41684.76,1,10,37516.28,Returned,2.7,0,1,1,2024,7128.0932
ORD103934,2023-07-25,CUST1106,New,Home & Kitchen,Home & Kitchen Product 21,North,Social Media,Wallet,556.69,1,10,501.02,Delivered,2.8,0,7,3,2023,150.30599999999998
ORD103935,2023-10-26,CUST5613,New,Sports,Sports Product 37,Central,Mobile App,Debit Card,14521.46,2,10,26138.63,Processing,4.0,1,10,4,2023,2875.2493
ORD103936,2024-07-31,CUST6480,VIP,Clothing,Clothing Product 31,Central,Social Media,Debit Card,3675.58,1,0,3675.58,Returned,4.0,0,7,3,2024,1029.1624000000002
ORD103937,2023-11-08,CUST8479,New,Electronics,Electronics Product 42,South,Marketplace,Wallet,26071.67,1,20,20857.34,Cancelled,4.3,0,11,4,2023,6674.3488
ORD103938,2024-09-29,CUST6473,VIP,Home & Kitchen,Home & Kitchen Product 41,Central,Website,Credit Card,864.92,1,0,864.92,Processing,5.0,1,9,3,2024,181.6332
ORD103939,2023-09-06,CUST9897,At-Risk,Toys,Toys Product 10,North,Mobile App,Credit Card,3625.77,1,0,3625.77,Shipped,4.1,0,9,3,2023,580.1232
ORD103940,2024-04-20,CUST8391,New,Clothing,Clothing Product 12,West,Website,Debit Card,3484.72,3,5,9931.45,Cancelled,4.5,0,4,2,2024,2582.177
ORD103941,2024-01-13,CUST6296,New,Beauty,Beauty Product 18,Central,Social Media,Net Banking,166.82,4,0,667.28,Delivered,3.2,0,1,1,2024,233.54799999999997
ORD103942,2024-08-28,CUST4048,Returning,Books,Books Product 10,East,Website,Debit Card,102.39,1,20,81.91,Cancelled,4.6,0,8,3,2024,16.382
ORD103943,2024-05-20,CUST2437,Returning,Sports,Sports Product 9,West,Social Media,UPI,1544.98,1,20,1235.98,Delivered,3.6,0,5,2,2024,222.47639999999998
ORD103944,2023-07-20,CUST3801,VIP,Automotive,Automotive Product 34,West,Marketplace,UPI,19866.34,1,0,19866.34,Returned,4.1,0,7,3,2023,3575.9411999999998
ORD103945,2024-07-13,CUST7938,New,Books,Books Product 18,Central,Website,Net Banking,496.87,1,20,397.5,Processing,3.9,0,7,3,2024,151.05
ORD103946,2023-09-09,CUST6106,Returning,Beauty,Beauty Product 49,East,Social Media,Wallet,2592.46,2,15,4407.18,Processing,4.8,1,9,3,2023,925.5078
ORD103947,2023-06-04,CUST3744,At-Risk,Beauty,Beauty Product 35,North,Website,Debit Card,2322.2,2,20,3715.52,Returned,3.0,1,6,2,2023,371.552
ORD103948,2023-01-07,CUST7475,At-Risk,Home & Kitchen,Home & Kitchen Product 48,North,Marketplace,Wallet,817.37,1,0,817.37,Cancelled,2.2,0,1,1,2023,269.7321
ORD103949,2024-02-24,CUST1760,New,Toys,Toys Product 14,South,Social Media,Net Banking,2273.21,1,10,2045.89,Processing,3.8,0,2,1,2024,634.2259
ORD103950,2023-01-25,CUST4783,VIP,Clothing,Clothing Product 20,East,Website,UPI,295.01,1,0,295.01,Delivered,4.4,0,1,1,2023,41.3014
ORD103951,2023-08-27,CUST4936,At-Risk,Clothing,Clothing Product 50,East,Marketplace,Wallet,4155.19,3,15,10595.73,Cancelled,4.1,0,8,3,2023,4238.292
ORD103952,2024-07-08,CUST7866,New,Home & Kitchen,Home & Kitchen Product 43,South,Website,Credit Card,7303.5,5,0,36517.5,Delivered,5.0,0,7,3,2024,10224.900000000001
ORD103953,2023-12-21,CUST3935,New,Home & Kitchen,Home & Kitchen Product 39,South,Website,UPI,8700.93,1,10,7830.84,Shipped,4.3,0,12,4,2023,1957.71
ORD103954,2024-10-13,CUST1138,At-Risk,Books,Books Product 11,North,Website,UPI,370.24,1,0,370.24,Delivered,3.5,0,10,4,2024,77.7504
ORD103955,2024-12-11,CUST3317,At-Risk,Books,Books Product 31,South,Mobile App,Wallet,579.93,3,0,1739.79,Cancelled,2.1,0,12,4,2024,643.7223
ORD103956,2023-01-10,CUST8496,At-Risk,Toys,Toys Product 25,West,Marketplace,Wallet,1669.72,4,10,6010.99,Cancelled,3.8,0,1,1,2023,1021.8683000000001
ORD103957,2023-12-10,CUST7062,New,Beauty,Beauty Product 27,South,Website,UPI,2744.19,1,20,2195.35,Shipped,4.8,0,12,4,2023,417.1165
ORD103958,2023-01-02,CUST6795,Returning,Beauty,Beauty Product 36,West,Mobile App,Credit Card,827.36,1,10,744.62,Shipped,3.7,1,1,1,2023,104.24680000000001
ORD103959,2024-11-04,CUST9530,Returning,Toys,Toys Product 4,Central,Mobile App,Credit Card,2064.14,1,20,1651.31,Cancelled,4.0,0,11,4,2024,544.9323
ORD103960,2024-01-21,CUST4056,VIP,Books,Books Product 37,South,Website,Wallet,275.03,2,0,550.06,Delivered,4.3,0,1,1,2024,154.0168
ORD103961,2023-11-11,CUST2273,VIP,Electronics,Electronics Product 41,North,Social Media,UPI,78420.42,1,5,74499.4,Returned,3.2,0,11,4,2023,20859.832000000002
ORD103962,2023-04-17,CUST5191,VIP,Books,Books Product 34,South,Website,Net Banking,545.69,1,5,518.41,Processing,4.5,0,4,2,2023,88.1297
ORD103963,2023-07-30,CUST8568,At-Risk,Sports,Sports Product 50,South,Website,UPI,9790.93,2,0,19581.86,Delivered,5.0,1,7,3,2023,5874.558
ORD103964,2024-06-26,CUST8591,VIP,Home & Kitchen,Home & Kitchen Product 17,West,Marketplace,Wallet,13509.08,1,10,12158.17,Cancelled,3.9,0,6,2,2024,4012.1961
ORD103965,2023-09-01,CUST1404,VIP,Beauty,Beauty Product 28,East,Website,UPI,1444.54,3,10,3900.26,Cancelled,3.1,0,9,3,2023,819.0546
ORD103966,2024-03-05,CUST3065,At-Risk,Books,Books Product 42,East,Mobile App,Net Banking,715.61,1,10,644.05,Returned,3.9,0,3,1,2024,218.977
ORD103967,2024-05-18,CUST1017,At-Risk,Electronics,Electronics Product 45,South,Social Media,Debit Card,18295.27,1,10,16465.74,Processing,2.2,0,5,2,2024,3293.1480000000006
ORD103968,2023-03-03,CUST8289,VIP,Sports,Sports Product 4,East,Mobile App,Wallet,6022.52,2,10,10840.54,Cancelled,4.3,0,3,1,2023,3577.3782000000006
ORD103969,2023-05-26,CUST2876,New,Home & Kitchen,Home & Kitchen Product 6,West,Social Media,Debit Card,11045.38,1,0,11045.38,Processing,4.4,0,5,2,2023,1214.9918
ORD103970,2024-12-29,CUST2488,Returning,Automotive,Automotive Product 41,South,Mobile App,UPI,48181.55,5,0,240907.75,Delivered,5.0,0,12,4,2024,65045.092500000006
ORD103971,2023-10-14,CUST6640,At-Risk,Books,Books Product 33,South,Mobile App,Wallet,371.92,2,10,669.46,Shipped,3.8,0,10,4,2023,261.0894
ORD103972,2023-04-06,CUST3655,At-Risk,Clothing,Clothing Product 3,North,Website,Wallet,1434.61,1,0,1434.61,Cancelled,4.3,0,4,2,2023,559.4979
ORD103973,2023-02-14,CUST4697,VIP,Automotive,Automotive Product 18,Central,Mobile App,Net Banking,8687.58,2,0,17375.16,Shipped,3.3,0,2,1,2023,3127.5288
ORD103974,2023-08-26,CUST1100,New,Clothing,Clothing Product 1,North,Website,Wallet,3752.03,1,5,3564.43,Returned,3.7,0,8,3,2023,819.8189
ORD103975,2024-06-16,CUST3964,New,Home & Kitchen,Home & Kitchen Product 14,West,Social Media,Credit Card,6646.53,4,10,23927.51,Returned,2.8,0,6,2,2024,2871.3012
ORD103976,2024-02-27,CUST4097,At-Risk,Toys,Toys Product 13,East,Website,Net Banking,1339.46,1,0,1339.46,Processing,3.8,0,2,1,2024,482.2056
ORD103977,2024-12-18,CUST8068,Returning,Beauty,Beauty Product 20,North,Marketplace,Debit Card,271.28,2,10,488.3,Processing,3.8,0,12,4,2024,131.841
ORD103978,2024-01-17,CUST3756,Returning,Automotive,Automotive Product 36,West,Marketplace,Net Banking,20990.28,1,10,18891.25,Shipped,4.2,0,1,1,2024,4156.075
ORD103979,2024-04-14,CUST2621,VIP,Automotive,Automotive Product 1,South,Mobile App,Net Banking,44086.41,1,0,44086.41,Returned,3.5,0,4,2,2024,5731.233300000001
ORD103980,2023-03-28,CUST3800,At-Risk,Home & Kitchen,Home & Kitchen Product 5,East,Marketplace,Net Banking,12819.75,3,15,32690.36,Processing,4.1,0,3,1,2023,12422.336800000001
ORD103981,2024-08-17,CUST2106,Returning,Beauty,Beauty Product 22,North,Website,Net Banking,2964.34,3,10,8003.72,Cancelled,3.7,0,8,3,2024,2080.9672
ORD103982,2023-04-08,CUST6776,At-Risk,Beauty,Beauty Product 15,West,Social Media,UPI,506.32,1,10,455.69,Returned,3.7,0,4,2,2023,82.0242
ORD103983,2024-06-01,CUST9592,Returning,Automotive,Automotive Product 29,Central,Social Media,Wallet,31623.8,1,10,28461.42,Shipped,4.1,0,6,2,2024,5976.8982
ORD103984,2023-05-17,CUST3039,New,Automotive,Automotive Product 48,East,Social Media,Net Banking,11038.57,3,0,33115.71,Cancelled,4.0,0,5,2,2023,5960.8278
ORD103985,2024-10-14,CUST9556,VIP,Automotive,Automotive Product 16,South,Social Media,Debit Card,20764.98,4,10,74753.93,Delivered,4.6,0,10,4,2024,20931.1004
ORD103986,2024-02-08,CUST9009,At-Risk,Sports,Sports Product 24,South,Marketplace,Net Banking,17718.99,1,0,17718.99,Shipped,3.9,0,2,1,2024,6733.216200000001
ORD103987,2023-03-18,CUST1070,VIP,Toys,Toys Product 34,East,Mobile App,Wallet,1950.21,1,20,1560.17,Shipped,3.7,0,3,1,2023,561.6612
ORD103988,2024-08-29,CUST6997,At-Risk,Electronics,Electronics Product 26,West,Website,Credit Card,36458.79,1,15,30989.97,Cancelled,3.9,0,8,3,2024,7437.5928
ORD103989,2024-08-04,CUST2547,Returning,Books,Books Product 26,West,Website,UPI,766.66,4,10,2759.98,Returned,3.4,0,8,3,2024,965.9929999999999
ORD103990,2023-03-05,CUST8106,Returning,Books,Books Product 48,West,Website,Debit Card,424.46,1,0,424.46,Processing,3.7,1,3,1,2023,97.6258
ORD103991,2024-03-21,CUST2743,At-Risk,Books,Books Product 32,East,Marketplace,UPI,336.46,1,0,336.46,Returned,5.0,0,3,1,2024,60.562799999999996
ORD103992,2024-11-09,CUST2836,Returning,Automotive,Automotive Product 7,North,Website,Debit Card,33536.37,3,0,100609.11,Shipped,3.3,0,11,4,2024,40243.644
ORD103993,2023-05-14,CUST9243,New,Books,Books Product 23,South,Marketplace,UPI,193.18,1,5,183.52,Returned,3.8,0,5,2,2023,34.8688
ORD103994,2023-08-31,CUST8152,At-Risk,Toys,Toys Product 21,East,Marketplace,Credit Card,2213.76,1,0,2213.76,Delivered,3.7,0,8,3,2023,442.75200000000007
ORD103995,2023-10-26,CUST4464,Returning,Books,Books Product 17,Central,Mobile App,Wallet,272.2,1,5,258.59,Delivered,3.8,0,10,4,2023,103.43599999999999
ORD103996,2023-09-25,CUST9774,New,Sports,Sports Product 18,South,Marketplace,Credit Card,14366.76,1,0,14366.76,Cancelled,3.7,1,9,3,2023,2011.3464000000001
ORD103997,2023-11-19,CUST7085,Returning,Toys,Toys Product 27,West,Social Media,Wallet,2359.87,1,25,1769.9,Delivered,4.2,0,11,4,2023,584.067
ORD103998,2024-02-07,CUST6444,New,Toys,Toys Product 2,Central,Website,Net Banking,3802.42,2,0,7604.84,Processing,2.6,0,2,1,2024,2889.8392
ORD103999,2024-12-18,CUST2336,VIP,Home & Kitchen,Home & Kitchen Product 23,Central,Social Media,Credit Card,11020.81,1,20,8816.65,Cancelled,4.8,0,12,4,2024,2204.1625
ORD104000,2023-12-01,CUST6127,VIP,Beauty,Beauty Product 16,North,Mobile App,Net Banking,2384.76,2,20,3815.62,Cancelled,4.5,0,12,4,2023,381.562
ORD104001,2023-11-22,CUST8598,VIP,Sports,Sports Product 38,North,Social Media,Debit Card,7522.93,3,5,21440.35,Delivered,3.0,0,11,4,2023,4502.473499999999
ORD104002,2024-04-08,CUST8707,Returning,Clothing,Clothing Product 10,East,Mobile App,Wallet,2424.2,3,10,6545.34,Delivered,2.2,0,4,2,2024,850.8942000000001
ORD104003,2023-10-06,CUST3743,Returning,Home & Kitchen,Home & Kitchen Product 26,South,Mobile App,Wallet,12977.85,1,5,12328.96,Cancelled,3.2,0,10,4,2023,2712.3712
ORD104004,2023-08-28,CUST2543,Returning,Clothing,Clothing Product 3,West,Social Media,Net Banking,4001.98,1,10,3601.78,Cancelled,3.8,0,8,3,2023,1224.6052000000002
ORD104005,2023-03-18,CUST7254,Returning,Sports,Sports Product 40,West,Website,UPI,7746.41,1,0,7746.41,Cancelled,5.0,0,3,1,2023,1781.6743000000001
ORD104006,2023-07-27,CUST9466,VIP,Automotive,Automotive Product 28,Central,Marketplace,Net Banking,15899.43,1,0,15899.43,Delivered,4.4,0,7,3,2023,3656.8689000000004
ORD104007,2023-05-20,CUST1728,New,Beauty,Beauty Product 32,South,Marketplace,Net Banking,1269.56,1,10,1142.6,Delivered,2.6,0,5,2,2023,308.502
ORD104008,2024-08-21,CUST1824,At-Risk,Books,Books Product 18,South,Mobile App,Net Banking,429.16,2,5,815.4,Shipped,3.4,0,8,3,2024,220.15800000000002
ORD104009,2023-04-22,CUST6565,VIP,Electronics,Electronics Product 48,South,Marketplace,Net Banking,43654.88,1,10,39289.39,Delivered,4.0,1,4,2,2023,14144.1804
ORD104010,2023-06-09,CUST4872,New,Automotive,Automotive Product 26,West,Marketplace,Net Banking,23054.13,1,0,23054.13,Delivered,4.2,0,6,2,2023,4380.2847
ORD104011,2023-04-19,CUST8843,VIP,Beauty,Beauty Product 41,West,Social Media,Net Banking,2728.33,1,0,2728.33,Processing,2.9,0,4,2,2023,954.9155
ORD104012,2023-06-18,CUST9765,VIP,Toys,Toys Product 45,South,Marketplace,Credit Card,3831.78,2,0,7663.56,Shipped,3.9,1,6,2,2023,2069.1612000000005
ORD104013,2024-04-05,CUST4538,Returning,Automotive,Automotive Product 9,South,Social Media,Wallet,43609.46,1,0,43609.46,Returned,3.4,0,4,2,2024,8285.7974
ORD104014,2024-04-22,CUST2100,At-Risk,Automotive,Automotive Product 32,East,Social Media,Credit Card,21076.2,2,0,42152.4,Cancelled,3.1,0,4,2,2024,8008.956
ORD104015,2023-11-18,CUST9970,At-Risk,Toys,Toys Product 9,South,Mobile App,Wallet,957.76,1,0,957.76,Shipped,4.2,0,11,4,2023,201.12959999999998
ORD104016,2024-02-21,CUST7151,New,Toys,Toys Product 4,South,Social Media,Credit Card,1483.2,4,0,5932.8,Cancelled,4.6,0,2,1,2024,1720.512
ORD104017,2023-05-04,CUST3532,At-Risk,Beauty,Beauty Product 41,Central,Mobile App,Wallet,2686.29,4,15,9133.39,Returned,4.7,0,5,2,2023,1552.6763
ORD104018,2024-07-02,CUST9331,Returning,Automotive,Automotive Product 22,East,Mobile App,Debit Card,33254.85,1,0,33254.85,Cancelled,4.5,0,7,3,2024,12636.842999999999
ORD104019,2024-01-02,CUST8857,VIP,Beauty,Beauty Product 48,West,Website,UPI,2820.8,1,10,2538.72,Returned,3.6,0,1,1,2024,685.4544
ORD104020,2023-08-01,CUST3824,VIP,Sports,Sports Product 14,South,Marketplace,Debit Card,8862.96,1,0,8862.96,Shipped,4.6,0,8,3,2023,3367.9248
ORD104021,2024-04-07,CUST9340,At-Risk,Toys,Toys Product 26,Central,Marketplace,Net Banking,3784.16,1,20,3027.33,Shipped,4.2,0,4,2,2024,333.0063
ORD104022,2023-11-12,CUST5523,At-Risk,Electronics,Electronics Product 45,South,Social Media,UPI,2394.91,2,5,4550.33,Delivered,4.1,0,11,4,2023,910.066
ORD104023,2024-04-19,CUST6434,VIP,Home & Kitchen,Home & Kitchen Product 20,West,Social Media,Debit Card,3334.86,3,0,10004.58,Shipped,3.5,0,4,2,2024,1100.5038
ORD104024,2023-09-29,CUST6095,At-Risk,Automotive,Automotive Product 40,South,Social Media,UPI,28715.73,2,5,54559.89,Delivered,3.6,0,9,3,2023,9820.7802
ORD104025,2023-05-03,CUST1875,Returning,Books,Books Product 37,South,Mobile App,Wallet,220.64,3,0,661.92,Returned,4.1,0,5,2,2023,238.29119999999998
ORD104026,2023-04-03,CUST2572,New,Sports,Sports Product 5,West,Social Media,Wallet,19679.2,1,10,17711.28,Delivered,5.0,0,4,2,2023,1948.2407999999998
ORD104027,2023-06-11,CUST9419,VIP,Clothing,Clothing Product 7,South,Social Media,Debit Card,3467.02,1,0,3467.02,Delivered,4.2,0,6,2,2023,797.4146000000001
ORD104028,2024-12-03,CUST3262,VIP,Beauty,Beauty Product 39,South,Social Media,Credit Card,2342.33,2,25,3513.5,Cancelled,3.5,1,12,4,2024,491.89000000000004
ORD104029,2023-11-08,CUST3754,VIP,Clothing,Clothing Product 45,East,Website,Net Banking,3277.94,1,5,3114.04,Delivered,3.3,0,11,4,2023,716.2292
ORD104030,2024-12-22,CUST8811,New,Sports,Sports Product 10,Central,Social Media,Net Banking,11671.36,2,0,23342.72,Returned,3.6,0,12,4,2024,8169.952
ORD104031,2024-12-14,CUST3662,At-Risk,Clothing,Clothing Product 46,South,Marketplace,Wallet,4044.02,1,10,3639.62,Cancelled,5.0,1,12,4,2024,1055.4897999999998
ORD104032,2024-09-09,CUST1019,VIP,Sports,Sports Product 34,North,Website,Net Banking,3353.39,1,0,3353.39,Shipped,3.7,0,9,3,2024,1073.0848
ORD104033,2023-02-11,CUST1884,New,Books,Books Product 23,North,Website,Credit Card,321.54,5,15,1366.54,Shipped,4.7,0,2,1,2023,273.308
ORD104034,2023-08-09,CUST3910,At-Risk,Clothing,Clothing Product 27,South,Marketplace,Wallet,1379.35,1,5,1310.38,Shipped,3.7,0,8,3,2023,497.94440000000003
ORD104035,2023-12-02,CUST4502,New,Clothing,Clothing Product 29,South,Mobile App,UPI,3744.64,5,10,16850.88,Cancelled,4.2,0,12,4,2023,5223.772800000001
ORD104036,2023-06-01,CUST5825,At-Risk,Clothing,Clothing Product 48,West,Marketplace,Net Banking,3860.58,5,0,19302.9,Returned,4.6,0,6,2,2023,4439.667
ORD104037,2023-04-04,CUST9792,New,Beauty,Beauty Product 41,North,Website,Net Banking,1537.05,3,15,3919.48,Returned,3.5,0,4,2,2023,901.4804
ORD104038,2024-12-29,CUST3088,VIP,Electronics,Electronics Product 44,North,Marketplace,UPI,49023.46,2,10,88242.23,Returned,3.5,0,12,4,2024,33532.047399999996
ORD104039,2023-09-12,CUST4746,New,Books,Books Product 10,Central,Website,Wallet,634.37,2,0,1268.74,Shipped,5.0,1,9,3,2023,342.55980000000005
ORD104040,2023-12-31,CUST3216,Returning,Beauty,Beauty Product 33,Central,Marketplace,Credit Card,1662.18,3,0,4986.54,Delivered,4.8,0,12,4,2023,1545.8274
ORD104041,2024-02-10,CUST3547,Returning,Books,Books Product 24,East,Mobile App,Credit Card,539.66,1,0,539.66,Processing,4.6,0,2,1,2024,124.1218
ORD104042,2024-06-09,CUST1969,New,Beauty,Beauty Product 48,South,Website,UPI,250.61,1,25,187.96,Processing,4.6,0,6,2,2024,31.953200000000002
ORD104043,2023-02-20,CUST5128,New,Sports,Sports Product 3,South,Mobile App,Net Banking,2302.47,2,0,4604.94,Delivered,4.4,1,2,1,2023,1473.5808
ORD104044,2024-11-24,CUST2452,At-Risk,Sports,Sports Product 11,East,Marketplace,Debit Card,1681.04,1,5,1596.99,Processing,5.0,0,11,4,2024,447.15720000000005
ORD104045,2023-11-03,CUST5545,New,Sports,Sports Product 6,North,Social Media,Wallet,820.73,1,0,820.73,Delivered,4.0,0,11,4,2023,205.1825
ORD104046,2023-09-24,CUST5566,VIP,Books,Books Product 23,South,Website,Net Banking,744.12,1,0,744.12,Cancelled,4.5,0,9,3,2023,215.79479999999998
ORD104047,2023-06-28,CUST8983,New,Home & Kitchen,Home & Kitchen Product 21,West,Mobile App,Net Banking,13081.12,2,10,23546.02,Cancelled,2.8,0,6,2,2023,3767.3632000000002
ORD104048,2023-02-01,CUST5567,Returning,Sports,Sports Product 47,North,Marketplace,Credit Card,6897.57,3,25,15519.53,Delivered,3.3,1,2,1,2023,5276.640200000001
ORD104049,2024-02-19,CUST4463,VIP,Electronics,Electronics Product 42,East,Social Media,UPI,7650.78,1,5,7268.24,Returned,3.0,0,2,1,2024,2761.9312
ORD104050,2024-04-08,CUST3157,VIP,Sports,Sports Product 43,South,Social Media,UPI,18658.63,4,15,63439.34,Delivered,5.0,0,4,2,2024,23472.5558
ORD104051,2024-07-23,CUST9599,At-Risk,Sports,Sports Product 14,South,Social Media,Net Banking,7391.25,2,5,14043.38,Shipped,2.0,0,7,3,2024,2808.676
ORD104052,2024-07-17,CUST2797,At-Risk,Beauty,Beauty Product 36,South,Website,Net Banking,2269.22,3,0,6807.66,Returned,3.7,0,7,3,2024,1497.6852
ORD104053,2023-09-13,CUST2081,New,Toys,Toys Product 16,South,Social Media,Net Banking,3840.24,2,0,7680.48,Shipped,1.6,0,9,3,2023,2611.3632000000002
ORD104054,2023-04-07,CUST7905,VIP,Toys,Toys Product 2,North,Mobile App,Credit Card,1368.74,3,10,3695.6,Cancelled,3.3,1,4,2,2023,1034.768
ORD104055,2024-04-18,CUST6896,Returning,Electronics,Electronics Product 44,Central,Marketplace,UPI,5748.84,1,25,4311.63,Shipped,3.6,0,4,2,2024,1121.0238000000002
ORD104056,2023-04-15,CUST4215,At-Risk,Automotive,Automotive Product 32,Central,Marketplace,Credit Card,31463.0,3,20,75511.2,Cancelled,5.0,0,4,2,2023,28694.255999999998
ORD104057,2023-05-24,CUST1167,At-Risk,Home & Kitchen,Home & Kitchen Product 30,South,Social Media,UPI,4937.85,1,0,4937.85,Processing,4.3,0,5,2,2023,1283.8410000000001
ORD104058,2023-05-05,CUST3073,VIP,Toys,Toys Product 22,Central,Social Media,Net Banking,3637.16,4,0,14548.64,Shipped,3.3,1,5,2,2023,3637.16
ORD104059,2023-01-13,CUST1213,New,Books,Books Product 21,East,Website,Net Banking,412.63,5,0,2063.15,Cancelled,4.9,0,1,1,2023,226.94650000000001
ORD104060,2023-03-05,CUST3090,Returning,Books,Books Product 36,East,Social Media,Credit Card,337.03,1,20,269.62,Returned,4.0,0,3,1,2023,32.3544
ORD104061,2023-08-16,CUST1591,Returning,Books,Books Product 9,West,Marketplace,Debit Card,222.65,1,20,178.12,Shipped,4.0,0,8,3,2023,17.812
ORD104062,2023-05-14,CUST4405,At-Risk,Automotive,Automotive Product 6,North,Website,UPI,15719.43,3,15,40084.55,Processing,3.0,0,5,2,2023,14831.283500000001
ORD104063,2023-07-22,CUST1830,VIP,Books,Books Product 11,South,Mobile App,Credit Card,661.64,1,0,661.64,Cancelled,3.2,0,7,3,2023,145.5608
ORD104064,2024-02-15,CUST5538,Returning,Automotive,Automotive Product 25,East,Website,Credit Card,8662.77,3,5,24688.89,Shipped,3.3,0,2,1,2024,5925.3336
ORD104065,2024-01-17,CUST3445,Returning,Automotive,Automotive Product 12,West,Website,UPI,44123.62,1,5,41917.44,Processing,4.0,0,1,1,2024,14671.104
ORD104066,2024-12-03,CUST4588,New,Beauty,Beauty Product 27,Central,Website,UPI,615.28,1,0,615.28,Cancelled,4.1,0,12,4,2024,172.2784
ORD104067,2024-10-07,CUST3149,Returning,Clothing,Clothing Product 17,North,Marketplace,UPI,768.51,5,5,3650.42,Shipped,5.0,0,10,4,2024,1022.1176000000002
